Year,Port Original,POE,Region,Mode,Commodity Group,Commodity,Trade Type,Trade Value,Lat,Lon,Shipwt Metric Ton,Shipwt Pound
2014,Eagle Pass,Eagle Pass,Laredo,Truck,50 - 63  Textiles,Impregnated Fabrics,Import,447571,28.705483,-100.511977,100.552,221679.3939
2024,Laredo,Laredo,Laredo,Air,86 - 89  Transportation,Aircraft; Spacecraft and Parts,Export,150357121,27.499561,-99.507412,170.233,375299.8281
2021,Roma,Roma,Pharr,Truck,98 - 99  Service,Special Classification Provisions,Import,326292,26.403928,-99.018981,43.498,95896.7525
2014,El Paso,El Paso + Ysleta,El Paso,Foreign Trade Zones,72 - 83  Metals,Other Base Metals and Cermets,Import,93906,31.764363,-106.451188,1.658,3655.2672
2021,Brownsville,Brownsville,Pharr,Other,44 - 49  Wood & Wood Products,Paper and Paperboard,Export,10018,25.95155,-97.40067,0,0
2024,Progreso,Progreso,Pharr,Truck,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Import,8286456,26.062133,-97.949958,166.4,366849.5029
2016,Del Rio,Del Rio,Laredo,Truck,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Export,734464,29.326784,-100.927612,0,0
2017,El Paso,El Paso + Ysleta,El Paso,Other,72 - 83  Metals,Iron and Steel,Export,83949,31.764363,-106.451188,0,0
2024,El Paso,El Paso + Ysleta,El Paso,Truck,28 - 38  Chemicals & Allied Industries,Fertilizers,Export,423786,31.764363,-106.451188,0,0
2021,Laredo,Laredo,Laredo,Rail,72 - 83  Metals,Iron and Steel,Export,954720546,27.499561,-99.507412,0,0
2017,Brownsville,Brownsville,Pharr,Air,72 - 83  Metals,Tools of Base Metal,Import,3446,25.95155,-97.40067,0.007,15.4323
2013,Progreso,Progreso,Pharr,Truck,90 - 97  Miscellaneous,Miscellaneous Manufactured Articles,Import,8425,26.062133,-97.949958,3.24,7142.983
2016,Brownsville,Brownsville,Pharr,Vessel,72 - 83  Metals,Iron and Steel,Export,37997,25.95155,-97.40067,10.791,23790.102
2024,Ysleta,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Special Woven Fabrics,Import,1610234,31.672276,-106.335328,119.583,263635.6015
2021,Eagle Pass,Eagle Pass,Laredo,Truck,50 - 63  Textiles,Special Woven Fabrics,Import,115660,28.705483,-100.511977,3.814,8408.437
2018,Presidio,Presidio,El Paso,Other,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Export,14400,29.561827,-104.394907,0,0
2014,El Paso,El Paso + Ysleta,El Paso,Truck,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Import,10642019382,31.764363,-106.451188,669515.951,1476031215
2023,Laredo,Laredo,Laredo,Other,16 - 24  Foodstuffs,Food Residues and Waste,Export,2929951,27.499561,-99.507412,0,0
2024,Laredo,Laredo,Laredo,Pipeline,44 - 49  Wood & Wood Products,Wood and Articles,Export,19324,27.499561,-99.507412,0,0
2013,Laredo,Laredo,Laredo,Rail,16 - 24  Foodstuffs,Cocoa and Cocoa Preparations,Export,45183299,27.499561,-99.507412,0,0
2024,Del Rio,Del Rio,Laredo,Truck,86 - 89  Transportation,Vehicles Other than Railway,Export,79881015,29.326784,-100.927612,0,0
2022,Eagle Pass,Eagle Pass,Laredo,Rail,16 - 24  Foodstuffs,Preparations of Vegetables; Fruits and Nuts,Import,56045,28.705483,-100.511977,25.605,56449.4082
2016,Rio Grande City,Rio Grande City,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Albuminoidal Substances; Glues and Enzymes,Export,3268,26.365761,-98.802513,0,0
2020,Eagle Pass,Eagle Pass,Laredo,Rail,16 - 24  Foodstuffs,Cocoa and Cocoa Preparations,Import,44963,28.705483,-100.511977,32.067,70695.6912
2021,El Paso,El Paso + Ysleta,El Paso,Truck,64 - 67  Footwear / Headgear,Headgear,Import,1643303,31.764363,-106.451188,49.266,108613.026
2024,Brownsville,Brownsville,Pharr,Rail,72 - 83  Metals,Iron and Steel,Export,225553171,25.95155,-97.40067,0,0
2023,Progreso,Progreso,Pharr,Truck,25 - 27  Mineral Products,Salt; Sulfur; Plaster and Cement,Import,3145530,26.062133,-97.949958,37724.821,83169061.62
2024,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Special Woven Fabrics,Export,7287928,29.326784,-100.927612,0,0
2015,Rio Grande City,Rio Grande City,Pharr,Truck,50 - 63  Textiles,Cotton,Export,48423,26.365761,-98.802513,0,0
2018,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Not Knitted or Crocheted Apparel,Import,27526571,29.326784,-100.927612,1558.641,3436218.01
2022,Ysleta,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Aluminum and Articles,Import,292524409,31.672276,-106.335328,63969.784,141029348
2017,Del Rio,Del Rio,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Albuminoidal Substances; Glues and Enzymes,Import,59317,29.326784,-100.927612,8.821,19446.9918
2018,Eagle Pass,Eagle Pass,Laredo,Truck,90 - 97  Miscellaneous,Measuring and Testing Instruments,Import,11814834,28.705483,-100.511977,982.286,2165571.703
2013,Laredo,Laredo,Laredo,Rail,72 - 83  Metals,Copper and Articles,Export,472452,27.499561,-99.507412,0,0
2020,Laredo,Laredo,Laredo,Other,25 - 27  Mineral Products,Mineral Fuels; Oils and Waxes,Export,4218,27.499561,-99.507412,0,0
2019,Eagle Pass,Eagle Pass,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Pharmaceutical Products,Import,111414,28.705483,-100.511977,0.428,943.5789
2016,Rio Grande City,Rio Grande City,Pharr,Truck,16 - 24  Foodstuffs,Miscellaneous Edible Preparations,Import,330818,26.365761,-98.802513,116.504,256847.5628
2019,Laredo,Laredo,Laredo,Other,72 - 83  Metals,Iron and Steel,Export,963342,27.499561,-99.507412,0,0
2018,Laredo,Laredo,Laredo,Truck,72 - 83  Metals,Lead and Articles,Import,72739702,27.499561,-99.507412,36683.234,80872753.49
2022,Ysleta,El Paso + Ysleta,El Paso,Truck,44 - 49  Wood & Wood Products,Straw and Basketware,Export,308457,31.672276,-106.335328,0,0
2019,Rio Grande City,Rio Grande City,Pharr,Truck,50 - 63  Textiles,Knitted or Crocheted Apparel,Import,3878,26.365761,-98.802513,0.292,643.7502
2019,El Paso,El Paso + Ysleta,El Paso,Vessel,39 - 40  Plastics / Rubbers,Plastics and Articles,Import,45068,31.764363,-106.451188,1.621,3573.6957
2017,Laredo,Laredo,Laredo,Truck,72 - 83  Metals,Tools of Base Metal,Export,391231543,27.499561,-99.507412,0,0
2020,Rio Grande City,Rio Grande City,Pharr,Truck,44 - 49  Wood & Wood Products,Paper and Paperboard,Import,2932319,26.365761,-98.802513,1178.715,2598623.873
2014,Presidio,Presidio,El Paso,Truck,90 - 97  Miscellaneous,Toys; Games and Sport Equipment,Import,7597,29.561827,-104.394907,1.12,2469.1793
2022,Presidio,Presidio,El Paso,Truck,"41 - 43  Raw Hides, Skins, Leather, & Furs",Articles of Leather and Handbags,Import,494363,29.561827,-104.394907,43.483,95863.6831
2022,Eagle Pass,Eagle Pass,Laredo,Rail,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Import,2809790,28.705483,-100.511977,475.511,1048323.162
2014,El Paso,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Edible Vegetables and Roots,Export,25266382,31.764363,-106.451188,0,0
2021,El Paso,El Paso + Ysleta,El Paso,Truck,90 - 97  Miscellaneous,Works of Art and Antiques,Export,277755,31.764363,-106.451188,0,0
2013,Laredo,Laredo,Laredo,Truck,64 - 67  Footwear / Headgear,Umbrellas and Walking Sticks,Import,297681,27.499561,-99.507412,82.055,180900.4562
2015,Tornillo,Tornillo,El Paso,Truck,86 - 89  Transportation,Vehicles Other than Railway,Export,301277,31.43019,-106.142743,0,0
2022,Brownsville,Brownsville,Pharr,Rail,86 - 89  Transportation,Vehicles Other than Railway,Export,35889,25.95155,-97.40067,0,0
2016,Laredo,Laredo,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Tanning or Dyeing Extracts,Export,874019787,27.499561,-99.507412,0,0
2019,Laredo,Laredo,Laredo,Air,28 - 38  Chemicals & Allied Industries,Pharmaceutical Products,Export,36367,27.499561,-99.507412,0.25,551.1557
2017,El Paso,El Paso + Ysleta,El Paso,Truck,25 - 27  Mineral Products,Salt; Sulfur; Plaster and Cement,Import,6805171,31.764363,-106.451188,27280.78,60143873.79
2019,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Other Vegetable Fibers and Paper Yarn,Import,305296,27.499561,-99.507412,816.168,1799343.903
2014,Rio Grande City,Rio Grande City,Pharr,Truck,64 - 67  Footwear / Headgear,Footwear,Import,1084,26.365761,-98.802513,0.39,859.8034
2014,Laredo,Laredo,Laredo,Truck,72 - 83  Metals,Copper and Articles,Import,298156884,27.499561,-99.507412,37090.338,81770264.91
2019,Brownsville,Brownsville,Pharr,Truck,16 - 24  Foodstuffs,Cocoa and Cocoa Preparations,Export,2474908,25.95155,-97.40067,0,0
2022,Hidalgo,Hidalgo,Pharr,Air,28 - 38  Chemicals & Allied Industries,Tanning or Dyeing Extracts,Import,6080,26.095032,-98.271092,0.773,1704.1746
2017,Eagle Pass,Eagle Pass,Laredo,Truck,72 - 83  Metals,Miscellaneous Articles of Base Metals,Export,13090300,28.705483,-100.511977,0,0
2019,Hidalgo,Hidalgo,Pharr,Truck,64 - 67  Footwear / Headgear,Headgear,Import,8917700,26.095032,-98.271092,442.902,976432.5636
2020,Del Rio,Del Rio,Laredo,Truck,72 - 83  Metals,Aluminum and Articles,Import,30457708,29.326784,-100.927612,4375.013,9645260.498
2021,Presidio,Presidio,El Paso,Truck,01 - 05  Animal & Animal Products,Live Animals,Import,47024240,29.561827,-104.394907,13922.769,30694476.53
2017,El Paso,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Lead and Articles,Export,80849,31.764363,-106.451188,0,0
2017,Eagle Pass,Eagle Pass,Laredo,Truck,01 - 05  Animal & Animal Products,Products of Animal Origin,Export,2945515,28.705483,-100.511977,0,0
2013,Laredo,Laredo,Laredo,Air,72 - 83  Metals,Miscellaneous Articles of Base Metals,Export,473832,27.499561,-99.507412,30.023,66189.4383
2024,El Paso,El Paso + Ysleta,El Paso,Truck,28 - 38  Chemicals & Allied Industries,Miscellaneous Chemical Products,Import,3136459,31.764363,-106.451188,1306.353,2880017.725
2016,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Knitted or Crocheted Apparel,Export,173059,29.326784,-100.927612,0,0
2023,Hidalgo,Hidalgo,Pharr,Truck,16 - 24  Foodstuffs,Preparations of Vegetables; Fruits and Nuts,Import,286303257,26.095032,-98.271092,157437.511,347090581.4
2023,Brownsville,Brownsville,Pharr,Truck,72 - 83  Metals,Nickel and Articles,Export,12703996,25.95155,-97.40067,0,0
2022,Hidalgo,Hidalgo,Pharr,Other,68 - 71  Stone / Glass,Pearls; Stones; Metals and Imitation Jewelry,Export,2172864,26.095032,-98.271092,0,0
2018,El Paso,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Tools of Base Metal,Import,3184751,31.764363,-106.451188,88.281,194626.4478
2021,El Paso,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Cereals,Import,7950,31.764363,-106.451188,10.116,22301.9806
2024,El Paso,El Paso + Ysleta,El Paso,Other,16 - 24  Foodstuffs,Preparations of Fish and Meat,Export,776202,31.764363,-106.451188,0,0
2018,Laredo,Laredo,Laredo,Truck,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Export,971680628,27.499561,-99.507412,0,0
2022,Roma,Roma,Pharr,Truck,72 - 83  Metals,Nickel and Articles,Export,9778,26.403928,-99.018981,0,0
2024,Laredo,Laredo,Laredo,Air,90 - 97  Miscellaneous,Measuring and Testing Instruments,Export,3316492,27.499561,-99.507412,13.97,30798.602
2014,Hidalgo,Hidalgo,Pharr,Truck,50 - 63  Textiles,Knitted or Crocheted Apparel,Import,73404360,26.095032,-98.271092,6626.316,14608538.07
2021,Progreso,Progreso,Pharr,Truck,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Export,21870,26.062133,-97.949958,0,0
2013,Laredo,Laredo,Laredo,Truck,68 - 71  Stone / Glass,Pearls; Stones; Metals and Imitation Jewelry,Import,2230366031,27.499561,-99.507412,4454.092,9819599.992
2023,Hidalgo,Hidalgo,Pharr,Truck,50 - 63  Textiles,Cotton,Import,58485,26.095032,-98.271092,5.564,12266.53
2018,El Paso,El Paso + Ysleta,El Paso,Other,25 - 27  Mineral Products,Mineral Fuels; Oils and Waxes,Export,3294,31.764363,-106.451188,0,0
2015,Laredo,Laredo,Laredo,Air,44 - 49  Wood & Wood Products,Paper and Paperboard,Export,4265,27.499561,-99.507412,0.63,1388.9133
2021,Laredo,Laredo,Laredo,Truck,16 - 24  Foodstuffs,Preparations of Cereals and Flour,Export,281640577,27.499561,-99.507412,0,0
2015,Roma,Roma,Pharr,Truck,64 - 67  Footwear / Headgear,Headgear,Export,31367,26.403928,-99.018981,0,0
2019,Del Rio,Del Rio,Laredo,Truck,28 - 38  Chemicals & Allied Industries,Albuminoidal Substances; Glues and Enzymes,Export,4558780,29.326784,-100.927612,0,0
2018,Hidalgo,Hidalgo,Pharr,Pipeline,25 - 27  Mineral Products,Mineral Fuels; Oils and Waxes,Import,130585852,26.095032,-98.271092,269585.598,594334992.7
2020,El Paso,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Live Trees and Plants,Import,70928,31.764363,-106.451188,16.224,35767.8264
2022,Eagle Pass,Eagle Pass,Laredo,Truck,72 - 83  Metals,Zinc and Articles,Import,5024267,28.705483,-100.511977,1806.658,3983002.345
2022,Ysleta,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Knitted or Crocheted Apparel,Export,50557911,31.672276,-106.335328,0,0
2017,El Paso,El Paso + Ysleta,El Paso,Truck,72 - 83  Metals,Miscellaneous Articles of Base Metals,Import,167104541,31.764363,-106.451188,8921.317,19668153.32
2016,Progreso,Progreso,Pharr,Truck,90 - 97  Miscellaneous,Miscellaneous Manufactured Articles,Import,12960,26.062133,-97.949958,14.8,32628.4413
2018,Eagle Pass,Eagle Pass,Laredo,Rail,16 - 24  Foodstuffs,Cocoa and Cocoa Preparations,Export,35965,28.705483,-100.511977,0,0
2013,Roma,Roma,Pharr,Other,44 - 49  Wood & Wood Products,Wood and Articles,Export,5466,26.403928,-99.018981,0,0
2020,Laredo,Laredo,Laredo,Other,44 - 49  Wood & Wood Products,Wood and Articles,Export,103998,27.499561,-99.507412,0,0
2016,El Paso,El Paso + Ysleta,El Paso,Foreign Trade Zones,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Import,573579460,31.764363,-106.451188,17884.036,39427582.5
2014,Laredo,Laredo,Laredo,Truck,50 - 63  Textiles,Other Vegetable Fibers and Paper Yarn,Export,2497492,27.499561,-99.507412,0,0
2021,Del Rio,Del Rio,Laredo,Truck,72 - 83  Metals,Copper and Articles,Export,68641874,29.326784,-100.927612,0,0
2017,El Paso,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Man-made Filaments,Import,2201577,31.764363,-106.451188,214.84,473641.5098
2018,Eagle Pass,Eagle Pass,Laredo,Rail,72 - 83  Metals,Miscellaneous Articles of Base Metals,Import,1256352,28.705483,-100.511977,473.507,1043905.095
2015,Laredo,Laredo,Laredo,Truck,72 - 83  Metals,Aluminum and Articles,Export,1566350845,27.499561,-99.507412,0,0
2022,Presidio,Presidio,El Paso,Truck,06 - 15  Vegetable Products,Animal or Vegetable Fats and Oils,Export,231524,29.561827,-104.394907,0,0
2016,Laredo,Laredo,Laredo,Rail,28 - 38  Chemicals & Allied Industries,Essential Oils and Resinoids,Export,5433726,27.499561,-99.507412,0,0
2015,El Paso,El Paso + Ysleta,El Paso,Air,64 - 67  Footwear / Headgear,Footwear,Import,4060,31.764363,-106.451188,0.198,436.5156
2015,Laredo,Laredo,Laredo,Other,84 - 85  Machinery / Electrical,Electrical Machinery; Equipment and Parts,Export,17703139,27.499561,-99.507412,0,0
2018,Laredo,Laredo,Laredo,Truck,06 - 15  Vegetable Products,Live Trees and Plants,Import,8813991,27.499561,-99.507412,4579.703,10096525.07
2015,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Wool and Animal Hair,Import,107013,29.326784,-100.927612,141.911,312860.4557
2024,Roma,Roma,Pharr,Truck,72 - 83  Metals,Iron and Steel,Export,1077671,26.403928,-99.018981,0,0
2023,Laredo,Laredo,Laredo,Other,90 - 97  Miscellaneous,Arms and Ammunition and Parts,Export,7234,27.499561,-99.507412,0,0
2023,El Paso,El Paso + Ysleta,El Paso,Other,16 - 24  Foodstuffs,Miscellaneous Edible Preparations,Export,1183500,31.764363,-106.451188,0,0
2014,Del Rio,Del Rio,Laredo,Truck,50 - 63  Textiles,Impregnated Fabrics,Import,1929842,29.326784,-100.927612,146.103,322102.241
2017,El Paso,El Paso + Ysleta,El Paso,Truck,28 - 38  Chemicals & Allied Industries,Explosives,Export,1081239,31.764363,-106.451188,0,0
2022,El Paso,El Paso + Ysleta,El Paso,Truck,90 - 97  Miscellaneous,Arms and Ammunition and Parts,Export,56938,31.764363,-106.451188,0,0
2020,Hidalgo,Hidalgo,Pharr,Truck,90 - 97  Miscellaneous,Musical Instruments and Parts,Export,64009,26.095032,-98.271092,0,0
2020,Eagle Pass,Eagle Pass,Laredo,Truck,16 - 24  Foodstuffs,Beverages; Spirits and Vinegar,Import,529922161,28.705483,-100.511977,470181.366,1036573321
2022,Ysleta,El Paso + Ysleta,El Paso,Rail,84 - 85  Machinery / Electrical,Computer-Related Machinery and Parts,Import,1334006,31.672276,-106.335328,18.446,40666.502
2022,Del Rio,Del Rio,Laredo,Truck,86 - 89  Transportation,Aircraft; Spacecraft and Parts,Import,4812350,29.326784,-100.927612,70.995,156517.3099
2017,Del Rio,Del Rio,Laredo,Truck,06 - 15  Vegetable Products,Edible Fruit and Nuts,Export,3447317,29.326784,-100.927612,0,0
2017,Brownsville,Brownsville,Pharr,Other,44 - 49  Wood & Wood Products,Pulp of Wood and Paperboard,Export,231888,25.95155,-97.40067,0,0
2021,Eagle Pass,Eagle Pass,Laredo,Truck,44 - 49  Wood & Wood Products,Paper and Paperboard,Export,22184099,28.705483,-100.511977,0,0
2022,Del Rio,Del Rio,Laredo,Truck,72 - 83  Metals,Tools of Base Metal,Import,286314,29.326784,-100.927612,1.293,2850.5791
2022,Laredo,Laredo,Laredo,Other,01 - 05  Animal & Animal Products,Dairy Products,Export,20124,27.499561,-99.507412,0,0
2022,El Paso,El Paso + Ysleta,El Paso,Truck,44 - 49  Wood & Wood Products,Wood and Articles,Import,5322391,31.764363,-106.451188,5618.516,12386717.58
2013,Presidio,Presidio,El Paso,Truck,50 - 63  Textiles,Impregnated Fabrics,Export,203143,29.561827,-104.394907,0,0
2020,Ysleta,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Man-made Staple Fibers,Import,708122,31.672276,-106.335328,232.282,512094.5692
2022,Laredo,Laredo,Laredo,Air,86 - 89  Transportation,Vehicles Other than Railway,Import,49644226,27.499561,-99.507412,3892.695,8581930.457
2018,Hidalgo,Hidalgo,Pharr,Truck,28 - 38  Chemicals & Allied Industries,Inorganic Chemicals,Export,14762390,26.095032,-98.271092,0,0
2016,Eagle Pass,Eagle Pass,Laredo,Truck,64 - 67  Footwear / Headgear,Headgear,Import,1058517,28.705483,-100.511977,40.452,89181.4665
2022,Roma,Roma,Pharr,Truck,16 - 24  Foodstuffs,Beverages; Spirits and Vinegar,Import,52310278,26.403928,-99.018981,35647.566,78589494.52
2023,Laredo,Laredo,Laredo,Truck,25 - 27  Mineral Products,Mineral Fuels; Oils and Waxes,Export,676344509,27.499561,-99.507412,0,0
2022,El Paso,El Paso + Ysleta,El Paso,Truck,90 - 97  Miscellaneous,Miscellaneous Manufactured Articles,Import,58234,31.764363,-106.451188,16.387,36127.1799
2023,Ysleta,El Paso + Ysleta,El Paso,Truck,06 - 15  Vegetable Products,Oil Seeds and Oleaginous Fruits,Export,5064938,31.672276,-106.335328,0,0
2022,Hidalgo,Hidalgo,Pharr,Truck,06 - 15  Vegetable Products,Edible Fruit and Nuts,Import,4122073047,26.095032,-98.271092,2035762.734,4488092237
2014,Hidalgo,Hidalgo,Pharr,Other,64 - 67  Footwear / Headgear,Headgear,Export,3000,26.095032,-98.271092,0,0
2024,Brownsville,Brownsville,Pharr,Truck,06 - 15  Vegetable Products,Coffee; Tea and Spices,Export,16328,25.95155,-97.40067,0,0
2023,Ysleta,El Paso + Ysleta,El Paso,Truck,68 - 71  Stone / Glass,Ceramic Products,Import,15418756,31.672276,-106.335328,32643.513,71966685.92
2016,Rio Grande City,Rio Grande City,Pharr,Truck,68 - 71  Stone / Glass,Stone; Plaster; Cement and Asbestos,Export,2970,26.365761,-98.802513,0,0
2014,Eagle Pass,Eagle Pass,Laredo,Truck,72 - 83  Metals,Other Base Metals and Cermets,Export,1562488,28.705483,-100.511977,0,0
2014,Laredo,Laredo,Laredo,Pipeline,25 - 27  Mineral Products,Mineral Fuels; Oils and Waxes,Import,5233768,27.499561,-99.507412,29003.153,63941059.37
2023,Del Rio,Del Rio,Laredo,Truck,90 - 97  Miscellaneous,Miscellaneous Manufactured Articles,Export,6809729,29.326784,-100.927612,0,0
2022,El Paso,El Paso + Ysleta,El Paso,Truck,50 - 63  Textiles,Knitted or Crocheted Fabrics,Export,60926515,31.764363,-106.451188,0,0
2015,Presidio,Presidio,El Paso,Truck,06 - 15  Vegetable Products,Vegetable Plaiting Materials,Export,9225,29.561827,-104.394907,0,0
2018,Rio Grande City,Rio Grande City,Pharr,Truck,90 - 97  Miscellaneous,Furniture; Lamps and Prefabricated Buildings,Import,151399,26.365761,-98.802513,104.97,231419.4248
2016,Hidalgo,Hidalgo,Pharr,Truck,90 - 97  Miscellaneous,Miscellaneous Manufactured Articles,Import,2583221,26.095032,-98.271092,394.086,868811.6186
